Endomorphic,Mesomorphic,EctoMorphic,Id,Mass,Height,SkinfoldTriceps,SkinfoldSubscapular,SkinfoldSupraspinale,SkinfoldMedialCalf,BreadthHumerus,BreadthFemur,GirthArmUpper,GirthCalfStanding
3.65494981909327,5.513322,2.62724400772796,878,61.85,168.6,9.38,13.6,12.35,7.34,7.41,8.9,31.99,35.24
4.47258767906694,3.400502,1.80668174863345,879,74.05,174.32,15.04,16.19,13.88,17.96,6.66,9.52,28.57,34.17
3.54004701552488,3.53556,1.89567609377054,880,59.56,162.59,6.62,13.39,12.99,14.04,6.61,8.82,21.05,35.75
2.51397503146107,3.003842,8.00076487188903,881,48.09,181.73,6.42,10.07,10.28,11.62,7.32,9.26,23.67,39.27
2.51503101258888,3.503767,6.99072799596271,882,43.79,171.28,10.38,6.87,7.99,10.49,6.44,8.84,34.22,28.16
4.8495056975781,2.260279,2.66479448920062,883,62.1,169.03,14.6,15.33,17.91,8.91,6.73,8.06,22.99,33.42
4.61302691015962,4.508264,2.48300692100229,884,55.46,161.83,12.78,11.01,19.53,10.92,6.81,8.87,28.85,31.22
4.15214132182782,3.781882,1.1596581085713,885,69.91,167.18,13.14,12.93,13.88,6.66,6.56,7.62,31.33,33.78
2.80779482889968,3.616979,3.81203924937271,886,72.49,184.51,2.44,12.92,14.66,6.09,6.97,10.15,28.95,36.7
3.81182149102096,3.185285,7.60434322222481,887,34.86,161.48,6.6,13.5,15.21,9.35,6.69,8.53,25.32,27.87
2.71401459368602,3.697116,4.98691984290681,888,47.79,166.41,13.47,4.48,8.3,7.28,6.23,8.71,28.69,33.5
4.32167853603851,2.0118,4.60049186961735,889,57.87,175.33,7.69,16.09,19.94,10.58,6.49,7.62,25.58,36.26
3.04550571232188,2.966476,4.63121561972606,890,55.96,173.54,9.35,12.22,8.88,4.24,6.78,9.5,25.28,32.08
4.67120281816269,3.208275,5.63856922205477,891,58.84,181.82,15.78,18.61,14.96,10.91,7.21,7.92,25.24,45.39
1.87782708575945,3.76802,2.87561039408621,892,65.76,173.45,1.03,8.21,10.76,6.56,6.97,8.83,31.03,31.02
3.98312170829235,5.360919,3.23344850276129,893,55.33,165.61,13.32,5.57,19,13.65,7.49,9.76,27.13,34.99
3.89773753847089,0.0487579999999959,5.12786957686386,894,57.01,177.23,9.27,12.86,17.52,14.56,6.05,8.5,26.09,24.66
2.84371031195482,2.776198,7.90097439896238,895,41.05,171.92,5.9,11.69,10.71,13.82,6.92,8.74,31.16,25.36
3.19200366887667,2.15121299999999,5.37801487995924,896,59.67,181.28,11.93,10.78,10.55,4.33,7.45,9.7,22.52,32.53
3.87543520520192,2.462599,5.44263392944661,897,50.07,171.31,12.68,11.83,13.59,5.37,6.63,8.25,26.79,31.34
3.37018015212234,2.998123,7.40855810318548,898,49.6,180.64,13.34,7.76,13.83,1.85,7.37,7.93,32,33.15
2.2651695676373,4.989065,2.84723393928715,899,58.42,166.59,9.66,3.12,9.64,10.17,7.52,8.84,28.84,33.98
1.34985314337734,2.403054,7.11581669772586,900,55.08,185.54,3,4.58,9.12,5.86,6.36,9.44,27.41,37.74
2.80766241571152,2.503945,1.5045056398883,901,69.11,168.66,8.5,12.2,6.74,6.55,6.49,7.55,31.26,27.21
0.974039604457714,3.103155,6.28969913401859,902,45.37,169.9,1.65,6.03,4.66,6.95,6.31,8.89,34.17,23.74
2.92414768427959,4.595421,2.66986061544129,903,58.23,165.47,6.52,7.25,14.18,9.33,6.81,8.48,26.22,38.36
3.76383307710077,4.944582,2.06826263804499,904,62.83,166.45,7.63,13.2,15.1,3.64,6.95,9.24,28.09,35.12
3.41873245523428,3.305745,3.31660074901105,905,61.02,171.55,12.95,2.85,17.84,5.05,6.39,8.14,28.11,36.92
2.13670998516483,3.561803,1.440989168058,906,71.12,169.92,5.39,10.43,5.95,6.45,6.57,8.56,30.64,30.96
2.08148968458795,4.595252,4.7367868987788,907,54.25,172.3,7.59,5.01,9,6.06,6.28,10.76,23.94,40.69
4.31939634003458,1.138028,3.22073311636007,908,59.13,169.25,20.78,10.65,10.75,9.08,6.06,7.73,24.18,30.78
3.37777192904135,0.741679999999999,8.58343776387154,909,49.89,186.9,7.06,18.68,10.48,14.72,6.7,9.43,25.46,30.39
1.40218985254318,1.946925,0.1,910,96.07,173.79,9.3,2.1,4.67,6.05,6.53,8.8,29.76,24.84
4.40502143349341,1.422569,4.72546209715984,911,55.4,173.45,12.21,14.61,17.33,8.13,7.26,7.97,23.93,27.87
2.51499738522987,4.617322,7.26124459877712,912,44.3,173.25,14.9,4.04,6.59,16.98,7.1,8.72,29.61,40.17
2.67509273595402,4.134307,7.29843467732458,913,45.78,175.34,2.63,6.62,18.05,5.79,7.4,8.65,29.2,35.46
3.49111475623883,2.514998,8.39073520086502,914,41.2,174.44,12.44,11.19,11.29,9.3,6.89,9.28,22,34.94
3.31734168073586,3.163751,4.00890000127117,915,58.88,173.2,8.96,11.4,12.62,9.11,6.38,8.68,26.37,37.39
4.72920627954684,4.131908,4.23287578807378,916,56.03,171.53,15.08,16.01,16.11,10.88,7.44,8.82,32.48,29.63
3.36838286254861,1.891727,4.42810469231569,917,52.39,168.73,9.59,11.16,11.86,11.41,6.64,8.86,24.63,26.13
1.79050304531879,3.479595,6.46103891217044,918,48.38,174.43,11.38,6.06,1.93,12.71,7.13,9.83,25.15,34.13
3.46168251951915,1.978918,7.86728913573975,919,47.83,180.74,11.03,14.72,10.13,16.28,6.57,8.9,25.48,36.33
3.00034572380863,4.046291,2.37110159103166,920,70,174.26,8.72,9.32,12.11,12.93,7.46,8.56,30.07,34.46
3.71009927054674,1.776958,3.6016449286677,921,65.39,177.12,8.35,17.01,12.32,7.82,7.19,8.07,25.87,30.31
2.08703081828723,1.726833,8.72497205945383,922,44.09,180.04,4.96,12.53,5.13,7.69,6.9,9.08,25.16,30.57
3.40438055437465,4.04582,3.70976740933665,923,63.18,175.69,9.2,12.18,12.93,9.4,6.62,9.28,26.03,41.83
2.28464529838044,5.968947,2.1135777122296,924,64.27,167.96,1.39,7.64,13.74,10.31,7.48,10.36,30.5,32.83
2.92377412654483,3.606539,6.31585594707934,925,47.75,172.95,10.99,6.95,11.27,12.59,7.01,9.12,26.68,35.16
2.92827793594543,2.645324,1.13410188576635,926,79.47,174.24,5.42,11.7,12.35,7.2,6.92,9.06,22.05,35.16
3.98648161876464,1.406633,7.17440396240666,927,41.84,169.57,14.01,11.18,13.64,7.09,6.98,8.63,22.61,25.29
4.09875134621602,3.716134,0.206784630755905,928,77.87,164.51,6.66,11.11,21.01,3.78,6.55,8.49,21.79,38.1
2.11413418219225,4.540206,1.48093227101995,929,71.15,170.17,8.49,0.57,12.55,5.02,7.23,8.13,34.5,31.04
3.80639344114124,5.894703,3.01429175271993,930,56.02,165.15,8.15,15.31,12.6,13.07,7.05,8.74,27.32,43.2
2.84083613915674,-0.252108,6.39091516421106,931,49.87,175.85,7.45,10.19,11.28,7.38,6.89,7.61,21.58,24.85
3.96943192595553,3.93794,3.3492826583323,932,65.87,176.16,16.56,13.26,10.34,5.02,6.92,7.77,34.15,36.52
3.23406677478842,1.352001,2.8527934036884,933,67.35,174.71,12.97,11.81,7.68,12.43,7.11,8.45,27.05,24.34
3.97380840154268,3.576944,4.86067516358349,934,44.18,161.5,13.54,10.18,13.14,19.74,6.91,8.67,28.5,26.76
3.97928524796376,3.716049,4.22469680878888,935,61.63,177.02,11.57,8.92,19.97,10.55,6.78,9.77,29.75,34.23
4.0048145020815,2.920038,6.79260578445692,936,46.18,173.37,9.01,13.1,17.78,18.24,7.93,9.24,24.18,29.14
2.7565856331856,2.589462,2.08013723029793,937,70.4,172.95,5.77,10.55,11.35,12.92,6.15,8.25,30.18,32.01
3.27319328310115,4.170779,5.57581707680313,938,55.28,177.75,10.4,9.28,13.73,10.11,7.03,8.63,33.93,35.51
3.12598314286925,5.897868,1.95752794193402,939,68.17,170.42,8.54,8.67,13.44,6.3,6.69,9.48,31.21,41.49
3.1977082548034,2.620538,0.33466811390381,940,87.43,172.21,6.94,15.25,9.46,3.6,6.84,9.38,25.53,28.34
3.20387732812013,4.739256,1.14033100898411,941,78.56,173.63,8.2,12.27,11.5,6.24,7,9.07,32.75,34.94
3.62144114524071,4.318357,4.36424873237619,942,57.52,173.73,13.09,10.67,12.31,5.21,6.38,9.56,29.59,38.04
3.69393548319299,2.491434,2.21757494335911,943,68.55,172.19,7.95,14.22,14.3,6.56,5.93,8.18,25.38,37.44
3.5160388582896,5.519528,2.67222548776899,944,52.8,160.17,10.47,9.1,12.72,4.06,7.56,9.6,21.89,36.6
4.3937512771308,3.877136,5.51250147173149,945,48.69,170.07,13.25,11.06,18.86,9.24,7.12,8.31,25.45,38.3
4.14608916861131,2.551246,6.05310404285417,946,44.89,168.15,3.03,21.39,15.7,7,6.27,8.57,24.76,31.45
3.35784684913558,4.282178,2.00245507843747,947,64.36,167.43,9.08,11.11,12.07,12.28,6.93,9.07,28.97,32.55
3.10913279367089,4.182206,3.24530507393088,948,58.68,168.95,10.66,11.28,8.29,8.26,7.23,9.36,24.48,35.51
3.28421934123574,4.299458,3.82230870623651,949,55.03,168.37,7.34,9.73,14.68,6.4,6.01,8.71,31.58,35.83
3.62150461800398,3.804953,3.51989107502212,950,61.25,172.86,13.25,10.42,12.22,9.27,7.17,7.81,30.07,36.33
3.10761571873069,3.77935799999999,3.56631576997038,951,61.25,173.11,7.61,14.87,8.48,10.64,7.22,8.27,27.74,36.59
3.84472995514414,5.651241,3.37751018838223,952,59.89,170.81,13.73,11.99,11.96,5.35,7.14,9.42,31.88,37.83
3.2285471059945,3.640688,2.68247250451164,953,65.48,172.14,7.97,15.59,8.37,12.16,6.9,10.04,26.02,32.24
4.03896190414595,4.012039,3.22442586393213,954,58.13,168.31,6.94,12.29,19.84,0.39,6.54,9.27,28.38,32.17
3.36470157608517,2.257979,3.72858341946998,955,52.12,164.87,12.63,12.79,6.41,6.17,6.41,8.44,26.53,25.67
2.98613035895688,2.108885,2.06107144531091,956,66.83,169.87,9.65,11.51,8.1,4.25,7,8.17,22.63,30.69
3.035376814741,4.415802,5.11561831146082,957,52.14,171.97,6.01,7.28,16.79,9.9,7.3,9.65,23.13,39.16
3.42243556022958,3.592909,8.77785452040614,958,43.19,179.06,9.81,13.44,11.9,13.13,6.62,8.9,32.48,36.09
2.46498981446682,4.12194,5.60673617575924,959,46.53,167.98,2.86,8.92,12.54,13.22,6.4,9.06,32.26,30.39
2.50576736859433,2.670751,5.56305008068728,960,51.2,173.2,5.13,11.61,8.7,16.15,6.65,9.34,26.74,30.25
4.29162924093151,5.542056,0.1,961,62.47,151.11,12.02,13.49,11.89,12.28,7.25,8.43,25.77,31.86
1.72089855009296,4.003667,2.12801723203853,962,64.34,168.1,1.21,6.84,10.05,6.35,6.61,8.32,32.18,30.61
3.04091505877272,2.969334,2.90445848887537,963,59.25,167.68,4.51,15.8,9.07,11.18,6.32,8.36,30.56,28
3.8173006006711,1.388541,6.34715882202836,964,51.48,177.5,12.37,11.69,14.81,12.93,6.67,8.66,26.68,28.81
3.16309664310211,5.494557,4.87982390565672,965,48.12,166.26,11.32,11.84,7.08,3.27,7.08,8.76,29.01,38.8
3.62514494682622,4.762612,4.10677242900526,966,53.73,168.5,9.48,7.9,17.64,11.74,6.35,10.11,33.24,30.62
2.55652802764634,1.4929,6.89727829671959,967,58.44,188.08,8.86,8.85,10.41,8.62,6.25,9.23,36.08,26.36
3.41475815771533,3.909299,0.584979201363652,968,77.97,168.07,9.05,8.91,14.96,14.01,6.78,9.25,28.98,31.04
2.70734477674175,5.249469,1.05014661870948,969,63.77,161.19,7.95,7.82,9.6,9.61,7.01,8.77,32.52,29.63
3.39789688294446,3.218559,4.79201747913709,970,49.87,167.81,8.88,10.83,13,3.97,6.98,8.83,22.16,33.98
2.97879887570091,2.87332199999999,4.72611261645858,971,50.96,168.69,7.31,10.21,11.47,4.4,6.06,8.36,30.56,29.26
1.98662174301336,1.347861,2.67344035755132,972,69.89,175.87,-1.15,8.69,13.68,6.89,6.37,8.05,27.48,27.99
4.13570706597753,4.837996,0.873563181499254,973,72.47,166.62,11.44,15.37,12.84,10.22,7.33,8.64,23.76,40.97
4.11862294333215,3.197636,0.447363651519609,974,78.8,167.39,9.63,12.02,18.01,11.7,6.76,9.59,24.69,29.75
4.09660197209194,4.749095,4.43217670692018,975,54.36,170.84,15.58,7.85,16.82,4.81,7.15,9.2,29.62,35.82
3.14472945168654,3.553068,4.27322758246451,976,66.08,181.45,7.17,7.89,17.76,5.26,6.79,9.39,31.03,35.65
3.23738616585862,3.988525,1.10574598997554,977,62.84,160.88,11.39,5.41,13.12,7.23,6.7,8.46,29.71,27.8
3.4337469021153,0.366064000000001,6.04984539144431,978,59.78,184.98,13.25,12.57,10.61,10.16,6.85,8.64,26.6,27.58
3.68347840130536,1.842551,2.20302326179776,979,82.54,183.1,8.45,10.86,19.36,5.99,6.15,9.48,31.42,29.21
3.08235978614921,1.251064,5.53923275029768,980,59.15,181.61,13.23,11.04,7.96,9.92,6.52,9.06,29.16,27.51
3.30975617760058,2.918513,6.42291635154083,981,48.58,174.48,14.96,9.79,8.4,9.19,6.61,8.81,27.24,34.89
